level_0,recG_1,recG_10,recG_100,recG_101,recG_102,recG_103,recG_104,recG_105,recG_106,recG_107,recG_108,recG_109,recG_11,recG_110,recG_111,recG_112,recG_113,recG_114,recG_115,recG_116,recG_117,recG_118,recG_119,recG_12,recG_120,recG_121,recG_122,recG_123,recG_124,recG_125,recG_126,recG_127,recG_128,recG_129,recG_13,recG_130,recG_131,recG_132,recG_133,recG_134,recG_135,recG_136,recG_137,recG_138,recG_139,recG_14,recG_140,recG_141,recG_142,recG_143,recG_144,recG_145,recG_146,recG_147,recG_148,recG_149,recG_15,recG_150,recG_151,recG_152,recG_153,recG_154,recG_155,recG_156,recG_157,recG_158,recG_159,recG_16,recG_160,recG_161,recG_162,recG_163,recG_164,recG_165,recG_166,recG_167,recG_168,recG_169,recG_17,recG_170,recG_171,recG_172,recG_173,recG_174,recG_175,recG_176,recG_177,recG_178,recG_179,recG_18,recG_180,recG_181,recG_182,recG_183,recG_184,recG_185,recG_186,recG_187,recG_188,recG_189,recG_19,recG_190,recG_191,recG_192,recG_193,recG_194,recG_195,recG_196,recG_197,recG_198,recG_199,recG_2,recG_20,recG_200,recG_201,recG_202,recG_203,recG_204,recG_205,recG_206,recG_207,recG_208,recG_209,recG_21,recG_210,recG_211,recG_212,recG_213,recG_214,recG_215,recG_216,recG_217,recG_218,recG_219,recG_22,recG_220,recG_221,recG_222,recG_223,recG_224,recG_225,recG_226,recG_227,recG_228,recG_229,recG_23,recG_230,recG_231,recG_232,recG_233,recG_234,recG_235,recG_236,recG_237,recG_238,recG_239,recG_24,recG_240,recG_241,recG_25,recG_26,recG_27,recG_28,recG_29,recG_3,recG_30,recG_31,recG_32,recG_33,recG_34,recG_35,recG_36,recG_37,recG_38,recG_39,recG_4,recG_40,recG_41,recG_42,recG_43,recG_44,recG_45,recG_46,recG_47,recG_48,recG_49,recG_5,recG_50,recG_51,recG_52,recG_53,recG_54,recG_55,recG_56,recG_57,recG_58,recG_59,recG_6,recG_60,recG_61,recG_62,recG_63,recG_64,recG_65,recG_66,recG_67,recG_68,recG_69,recG_7,recG_70,recG_71,recG_72,recG_73,recG_74,recG_75,recG_76,recG_77,recG_78,recG_79,recG_8,recG_80,recG_81,recG_82,recG_83,recG_84,recG_85,recG_86,recG_87,recG_88,recG_89,recG_9,recG_90,recG_91,recG_92,recG_93,recG_94,recG_95,recG_96,recG_97,recG_98,recG_99
recG_237,144,145,148,146,147,148,148,147,148,146,147,145,146,145,157,157,157,149,158,158,157,157,156,143,159,159,158,158,155,157,157,158,156,155,149,159,157,157,155,141,147,144,149,143,145,147,145,161,155,158,155,159,157,148,145,158,147,145,144,146,145,145,145,155,147,146,151,145,142,143,140,150,145,143,145,146,146,143,147,155,158,144,158,157,146,159,155,157,156,145,157,160,159,158,155,144,157,86,60,14,145,74,74,76,90,152,152,152,145,145,155,147,147,157,160,156,147,74,86,11,69,85,150,146,74,75,75,75,159,156,157,156,156,144,154,144,151,153,153,152,151,148,151,149,152,153,83,144,159,143,144,156,59,0,153,143,154,144,97,158,155,144,145,144,146,145,145,144,143,156,157,158,156,157,158,146,156,157,157,142,142,141,157,156,156,156,148,145,161,143,157,156,156,145,157,159,158,146,161,145,148,146,144,149,142,146,148,147,147,158,147,155,145,147,152,156,142,158,143,146,158,141,146,147,156,157,155,156,156,143,149,144,143,144,142,153,144,143,155,142,148
recG_238,48,49,51,52,49,50,52,50,51,51,50,53,48,53,56,58,59,49,58,58,57,55,58,49,55,58,57,56,57,55,56,59,58,63,45,59,57,57,40,67,47,47,46,53,53,47,53,60,56,62,57,58,60,54,63,58,47,52,52,53,53,53,53,61,49,15,15,47,46,47,56,62,54,53,54,48,59,54,47,59,54,53,58,58,54,58,56,56,53,48,57,56,58,56,63,51,57,157,160,151,48,164,157,166,161,61,61,60,49,52,62,49,49,57,56,54,52,160,157,150,155,156,39,49,160,164,165,164,62,59,56,56,56,51,53,54,36,36,36,38,40,39,37,37,39,52,156,53,60,52,52,57,149,153,0,51,53,53,160,56,54,52,54,52,48,53,52,51,54,58,60,56,57,58,55,47,58,58,55,56,56,57,57,59,56,56,48,53,61,51,55,55,54,60,57,59,57,47,60,59,62,59,60,63,58,61,62,62,46,58,63,55,51,51,57,57,57,57,57,48,57,55,56,46,58,56,57,58,58,53,47,50,53,53,57,58,53,52,58,52,53
recG_239,49,47,48,46,49,50,47,49,50,50,49,2,47,2,40,42,45,48,42,42,41,47,42,50,43,43,41,42,43,41,42,43,42,47,46,43,41,41,47,53,47,50,45,4,4,45,42,45,40,45,41,42,44,43,57,42,46,5,4,4,4,4,5,45,47,50,48,48,50,51,44,48,3,2,3,48,56,3,48,45,48,4,42,42,6,42,40,44,41,47,41,44,42,42,47,4,49,143,145,141,48,150,148,152,157,48,48,47,50,6,47,50,47,41,44,40,49,143,143,140,148,142,41,49,144,150,150,151,47,43,40,40,42,2,46,3,37,40,40,42,39,39,41,37,41,45,144,4,43,3,6,43,141,143,51,0,47,4,151,48,47,3,3,1,46,2,3,4,3,44,46,42,40,42,43,47,40,42,41,43,41,40,41,41,42,40,47,2,45,2,41,39,41,50,41,43,43,47,46,46,52,49,46,53,46,52,54,53,47,42,52,39,51,49,44,41,42,41,42,49,43,40,44,47,44,48,41,41,42,4,46,51,4,2,44,45,4,3,42,3,49
recG_24,50,51,56,53,54,55,55,52,53,51,52,49,50,49,35,37,38,51,37,37,36,6,37,51,34,40,36,37,36,34,35,38,35,39,49,36,36,36,54,55,49,51,48,47,47,49,42,43,35,34,36,37,37,43,66,37,49,46,47,47,45,47,46,40,48,49,49,49,49,50,45,49,47,49,50,49,56,50,51,40,7,47,37,37,45,33,33,35,35,49,36,33,37,35,40,47,8,155,159,152,49,158,155,161,160,47,47,46,51,45,39,51,51,36,33,36,55,153,153,150,150,154,39,52,155,158,159,158,40,40,35,35,37,47,1,50,35,40,39,39,40,39,39,37,39,2,156,47,34,48,48,37,147,154,53,47,0,47,166,7,2,46,48,48,50,47,48,47,50,37,39,35,36,37,34,50,37,37,36,51,49,48,36,36,34,36,50,49,40,47,34,34,36,53,34,34,38,48,39,50,56,53,50,57,51,54,56,52,49,37,56,35,56,54,46,36,50,36,50,50,36,48,51,50,37,7,36,37,37,47,49,52,47,49,52,47,47,48,37,48,54
recG_240,49,47,49,47,50,51,48,50,51,51,50,4,47,4,41,43,47,48,43,43,42,47,43,50,44,44,42,43,44,42,43,44,43,48,46,44,42,42,48,53,47,50,45,2,2,45,43,46,41,46,42,43,45,44,54,43,46,3,2,4,2,2,3,46,49,52,50,48,52,53,46,48,3,4,3,48,54,3,48,46,48,2,43,43,4,43,41,45,43,47,42,45,43,43,48,2,49,145,146,142,48,151,149,153,158,48,48,47,50,4,48,50,47,42,45,42,50,144,145,141,149,144,41,49,143,151,150,152,48,44,41,41,43,4,46,3,37,41,40,42,39,39,41,37,41,45,145,2,44,3,6,45,141,144,53,4,47,0,153,48,47,1,3,3,46,2,3,2,5,45,47,43,41,43,44,47,41,43,42,45,43,42,42,42,43,42,47,4,46,2,42,40,42,50,42,44,44,47,47,46,52,49,46,53,46,52,54,53,47,43,52,41,53,50,42,42,44,42,44,49,44,42,46,47,46,48,42,42,43,2,46,51,2,2,46,43,2,3,43,3,50
recG_241,156,156,162,160,159,160,161,159,160,160,159,153,156,153,170,170,171,159,172,172,171,169,170,157,171,171,171,171,169,171,170,170,170,171,156,173,169,171,165,154,157,157,156,152,154,156,161,170,169,171,170,172,170,160,151,170,157,154,153,153,154,153,154,169,163,152,157,157,155,155,160,149,153,151,153,157,160,151,157,174,170,152,172,169,155,171,169,169,169,156,172,172,173,171,169,153,167,102,96,95,155,97,102,101,110,153,153,152,155,154,173,157,158,170,172,169,160,107,102,90,112,101,160,158,98,98,101,101,171,174,169,170,169,152,166,152,162,162,162,162,163,159,161,161,163,166,100,153,173,153,154,169,97,97,160,151,166,153,0,170,166,153,151,152,157,152,152,153,150,168,171,171,170,173,170,158,170,170,170,163,163,162,171,168,170,170,158,153,175,153,170,170,170,163,171,171,170,156,175,161,166,164,161,167,159,164,166,165,158,172,163,169,159,161,157,169,163,171,164,156,171,164,164,157,170,168,168,170,169,152,157,154,152,152,163,158,153,152,168,152,162
recG_25,49,50,58,55,56,57,57,54,53,51,52,50,49,50,40,42,43,50,42,42,41,1,42,50,37,45,39,42,41,39,40,43,40,44,46,41,41,41,53,57,48,50,45,48,48,46,41,48,40,39,41,40,42,42,66,42,48,47,48,48,46,48,47,45,49,52,51,48,51,52,44,49,48,50,51,48,55,51,50,45,2,48,42,42,46,38,38,38,40,48,41,36,40,40,45,48,3,157,161,156,48,160,157,163,161,47,47,46,50,46,44,50,50,41,36,41,57,156,155,154,152,156,40,51,157,160,162,160,45,45,40,40,42,48,6,51,38,41,40,40,41,40,40,38,40,7,159,48,39,49,50,42,149,158,56,48,7,48,170,0,7,47,49,49,49,48,49,48,51,42,44,40,41,42,37,49,42,42,41,52,50,49,41,41,39,41,49,50,43,48,39,39,39,52,39,39,43,47,42,49,55,52,49,56,50,53,55,51,48,42,55,40,58,56,46,41,51,41,51,49,39,49,50,49,42,2,41,42,42,48,46,51,48,50,53,47,48,49,42,49,56
recG_26,50,51,56,53,54,55,55,52,53,51,52,49,50,49,35,37,38,51,37,37,36,6,37,51,34,40,36,37,36,34,35,38,35,39,49,36,36,36,54,55,49,51,48,47,47,49,42,43,35,34,36,37,37,43,66,37,49,46,47,47,45,47,46,40,48,50,49,49,49,50,45,49,47,49,50,49,56,50,51,40,7,47,37,37,45,33,33,35,35,49,36,33,37,35,40,47,8,156,160,153,49,159,156,162,160,47,47,46,51,45,39,51,51,36,33,36,55,154,154,151,151,155,39,52,156,159,159,159,40,40,35,35,37,47,1,50,35,40,39,39,40,39,39,37,39,2,155,47,34,48,48,37,148,155,54,47,2,47,166,7,0,46,48,48,50,47,48,47,50,37,39,35,36,37,34,50,37,37,36,51,49,48,36,36,34,36,50,49,40,47,34,34,36,53,34,34,38,48,39,50,56,53,50,57,51,54,56,52,49,37,56,35,56,54,46,36,50,36,50,50,36,48,51,50,37,7,36,37,37,47,49,52,47,49,52,47,47,48,37,48,54
recG_27,50,48,48,46,49,50,47,49,50,50,49,3,48,3,40,42,46,49,42,42,41,46,42,51,43,43,41,42,43,41,42,43,42,47,47,43,41,41,47,52,48,51,46,1,1,46,42,45,40,45,41,42,44,43,55,42,47,2,1,3,1,1,2,45,48,51,49,49,51,52,45,47,2,3,4,49,55,4,49,45,47,1,42,42,3,42,40,44,42,48,41,44,42,42,47,1,48,145,146,142,49,151,149,153,158,47,47,46,51,3,47,51,48,41,44,41,49,144,145,141,149,144,40,50,143,151,150,152,47,43,40,40,42,3,45,4,36,40,39,41,38,38,40,36,40,44,145,1,43,2,5,44,141,144,52,3,46,1,153,47,46,0,2,2,47,1,2,1,4,44,46,42,40,42,43,48,40,42,41,44,42,41,41,41,42,41,48,3,45,1,41,39,41,49,41,43,43,48,46,45,51,48,45,52,45,51,53,52,48,42,51,40,52,49,43,41,43,41,43,50,43,41,45,48,45,47,41,41,42,1,47,52,1,3,45,44,1,2,42,2,49
recG_28,52,50,50,48,51,52,49,51,52,52,51,3,50,3,42,44,48,51,44,44,43,48,44,53,45,45,43,44,45,43,44,45,44,49,48,45,41,43,48,54,50,53,47,3,3,48,44,47,42,47,43,44,46,45,57,44,49,4,3,3,3,3,4,47,50,53,51,51,53,54,47,49,2,3,4,51,57,4,51,47,49,1,44,44,5,44,42,46,44,50,43,46,44,44,49,3,50,146,148,143,51,152,149,153,159,49,49,48,53,5,49,53,50,43,46,43,51,145,146,142,150,145,42,52,143,152,151,152,49,45,42,42,44,3,47,4,38,42,41,43,40,40,42,38,42,46,146,3,45,4,7,46,143,145,54,3,48,3,151,49,48,2,0,2,49,1,2,3,4,46,48,44,42,44,45,50,42,44,43,46,44,43,43,43,44,43,50,3,47,3,43,41,43,51,43,45,45,50,48,47,53,50,47,54,47,53,55,54,50,44,53,42,54,51,45,43,45,43,45,52,45,43,47,50,47,47,43,43,44,3,48,54,3,3,47,46,3,4,44,4,51
recG_29,50,48,49,47,50,51,48,50,51,51,50,1,48,1,41,43,46,49,43,43,42,48,43,51,44,44,42,43,44,42,43,44,43,48,47,44,42,42,48,54,48,51,46,3,3,46,43,46,41,46,42,43,45,44,56,43,47,4,3,3,3,3,4,46,48,51,49,49,51,52,45,49,2,1,2,49,57,2,49,46,49,3,43,43,5,43,41,45,42,48,42,45,43,43,48,3,50,144,146,142,49,151,149,153,158,49,49,48,51,5,48,51,48,42,45,41,50,144,144,141,149,143,42,50,143,151,151,152,48,44,41,41,43,1,47,2,38,41,41,43,40,40,42,38,42,46,145,3,44,2,5,44,142,144,52,1,48,3,152,49,48,2,2,0,47,1,2,3,2,45,47,43,41,43,44,48,41,43,42,44,42,41,42,42,43,41,48,1,46,1,42,40,42,51,42,44,44,48,47,47,53,50,47,54,47,53,55,54,48,43,53,40,52,50,45,42,43,42,43,50,44,41,45,48,45,49,42,42,43,3,47,52,3,1,45,46,3,2,43,2,50
recG_3,3,1,54,51,52,53,53,52,51,51,50,48,2,48,56,58,59,3,58,58,57,50,58,4,53,57,55,58,57,57,56,59,56,63,9,57,57,55,55,63,3,4,8,48,48,5,49,59,54,61,55,56,58,50,58,58,1,46,48,47,46,48,49,59,49,48,48,2,51,52,40,57,49,48,47,3,37,47,3,57,49,48,58,57,50,55,56,54,53,1,57,54,56,56,61,47,49,151,155,142,3,152,147,154,159,55,55,54,4,48,63,4,1,57,54,54,52,152,149,140,151,150,37,3,148,152,161,151,61,59,56,56,58,48,49,47,36,37,37,37,37,36,36,32,36,48,147,48,56,47,47,57,143,146,48,46,50,46,157,49,50,47,49,47,0,48,49,48,49,58,60,56,57,58,53,1,58,58,57,54,52,51,57,56,56,56,2,48,59,46,55,55,55,52,55,56,58,2,58,52,52,49,50,53,52,52,54,54,2,58,53,55,54,52,50,57,53,57,53,3,55,51,52,4,58,51,57,58,58,48,9,5,48,46,55,51,48,47,58,47,53
recG_30,51,49,49,47,50,51,48,50,51,51,50,2,49,2,41,43,47,50,43,43,42,47,43,52,44,44,42,43,44,42,43,44,43,48,48,44,42,42,48,53,49,52,47,2,2,47,43,46,41,46,42,43,45,44,56,43,48,3,2,2,2,2,3,46,49,52,50,50,52,53,46,48,1,2,3,50,56,3,50,46,48,2,43,43,4,43,41,45,43,49,42,45,43,43,48,2,49,145,147,143,50,152,150,154,159,48,48,47,52,4,48,52,49,42,45,42,50,145,145,142,150,144,41,51,144,152,151,153,48,44,41,41,43,2,46,3,37,41,40,42,39,39,41,37,41,45,146,2,44,3,6,45,142,145,53,2,47,2,152,48,47,1,1,1,48,0,1,2,3,45,47,43,41,43,44,49,41,43,42,45,43,42,42,42,43,42,49,2,46,2,42,40,42,50,42,44,44,49,47,46,52,49,46,53,46,52,54,53,49,43,52,41,53,50,44,42,44,42,44,51,44,42,46,49,46,48,42,42,43,2,48,53,2,2,46,45,2,3,43,3,50
recG_31,52,50,50,46,49,50,49,49,50,50,49,3,50,3,42,44,48,51,44,44,43,48,44,53,45,45,43,44,45,43,44,45,44,49,49,45,43,43,47,52,50,53,48,3,3,48,44,47,42,47,43,44,46,45,57,44,49,4,3,3,3,3,4,47,48,51,49,51,51,52,47,49,2,3,4,51,57,4,51,47,49,3,44,44,5,44,42,46,44,50,43,46,44,44,49,3,50,144,147,143,51,152,150,154,159,49,49,48,53,5,49,53,50,43,46,43,49,145,144,142,150,143,40,52,144,152,151,153,49,45,42,42,44,3,47,4,36,40,39,41,38,38,40,36,40,46,146,3,45,4,7,46,142,145,52,3,48,3,152,49,48,2,2,2,49,1,0,1,4,46,46,44,42,44,45,50,42,44,43,44,42,41,43,43,44,43,50,3,47,3,43,41,43,49,43,45,45,50,48,45,51,48,47,52,45,51,53,52,50,44,51,42,52,49,44,43,43,43,43,52,45,41,45,50,47,49,43,43,44,3,49,54,3,3,45,45,3,4,44,4,49
recG_32,51,49,49,45,48,49,48,48,49,49,48,4,49,4,41,43,47,50,43,43,42,47,43,52,44,44,42,43,44,42,43,44,43,48,48,44,42,42,46,51,49,52,47,2,2,47,43,46,41,46,42,43,45,44,56,43,48,3,2,4,2,2,3,46,47,50,48,50,50,51,46,48,3,4,5,50,56,5,50,46,48,2,43,43,4,43,41,45,43,49,42,45,43,43,48,2,49,144,146,142,50,151,149,153,158,48,48,47,52,4,48,52,49,42,45,42,48,144,144,141,149,143,39,51,143,151,150,152,48,44,41,41,43,4,46,5,35,39,38,40,37,37,39,35,39,45,145,2,44,3,6,45,141,144,51,4,47,2,153,48,47,1,3,3,48,2,1,0,5,45,45,43,41,43,44,49,41,43,42,43,41,40,42,42,43,42,49,4,46,2,42,40,42,48,42,44,44,49,47,44,50,47,46,51,44,50,52,51,49,43,50,41,51,48,43,42,42,42,42,51,44,40,44,49,46,48,42,42,43,2,48,53,2,4,44,44,2,3,43,3,48
recG_33,52,50,51,49,52,53,50,52,53,53,52,3,50,3,43,45,48,51,45,45,44,50,45,53,46,46,44,45,46,44,45,46,43,50,49,46,44,44,50,54,50,53,48,5,5,48,45,48,43,48,44,45,47,46,58,45,49,6,5,5,5,5,6,48,50,53,51,51,53,54,47,49,4,1,4,51,59,4,51,48,51,5,45,45,7,45,43,47,44,50,44,47,45,45,50,5,52,143,147,141,51,150,148,152,157,49,49,48,53,7,50,53,50,44,47,43,52,142,143,140,148,142,44,52,142,150,149,151,50,46,43,43,45,3,49,4,40,43,43,45,42,40,44,40,44,48,144,5,46,4,7,46,143,143,54,3,50,5,150,51,50,4,4,2,49,3,4,5,0,47,49,45,43,45,46,50,43,45,44,46,44,43,44,44,45,43,50,3,48,3,44,42,44,51,44,46,46,50,49,47,53,50,47,54,47,53,55,54,50,45,53,42,54,52,47,44,45,44,45,52,46,43,47,50,47,51,44,44,45,5,49,54,3,3,47,48,5,2,45,2,52
recG_34,58,57,57,54,55,56,56,53,54,54,53,46,57,46,6,8,11,60,8,8,7,41,8,59,9,11,7,8,1,7,6,9,8,13,60,9,7,11,55,55,56,59,59,45,45,60,41,14,6,15,7,8,8,44,58,8,58,46,45,47,45,44,44,6,56,55,52,59,56,57,45,51,46,46,47,60,60,45,58,11,42,45,8,8,43,10,6,10,9,59,7,10,8,8,8,45,43,153,160,153,58,164,162,167,166,49,50,48,59,45,13,59,57,9,10,8,54,158,153,152,156,152,43,56,159,164,165,164,13,11,7,6,8,44,36,45,42,44,44,46,45,46,46,44,46,35,153,44,10,44,44,9,147,156,58,44,37,45,168,42,37,44,46,45,58,45,46,45,47,0,10,6,7,8,9,58,8,7,7,45,44,45,7,9,8,8,59,46,11,44,5,5,7,47,7,9,9,59,12,47,51,50,47,52,47,51,53,51,58,8,51,9,54,55,47,7,44,7,43,60,7,43,47,57,10,42,8,8,9,45,60,60,45,46,46,48,45,45,8,45,55
recG_35,60,59,59,54,55,56,58,53,54,54,53,48,59,48,8,10,14,62,8,8,9,43,8,61,11,13,9,10,9,9,10,9,6,15,62,7,9,9,55,55,58,61,61,47,47,62,41,16,8,13,9,10,8,42,65,8,60,46,47,47,45,46,46,10,56,55,52,61,54,55,45,50,48,48,49,62,60,47,60,13,44,47,8,10,45,8,8,12,13,61,9,12,10,12,12,47,45,152,159,154,60,163,161,166,167,48,49,47,61,47,15,61,59,9,12,12,54,159,150,153,157,151,45,58,158,163,164,163,13,13,9,8,10,46,38,49,42,44,44,46,45,46,46,44,46,37,152,47,8,47,47,12,148,157,60,46,39,47,171,44,39,46,48,47,60,47,46,45,49,10,0,10,9,10,11,60,10,11,9,41,40,41,7,11,6,8,61,48,11,46,9,7,9,47,5,7,9,61,12,45,49,48,47,50,45,49,51,49,60,8,51,7,56,55,48,9,40,9,39,62,11,39,43,59,13,44,10,10,11,47,62,62,47,48,42,49,47,47,10,47,55
recG_36,56,55,55,52,53,54,54,51,52,52,51,44,55,44,4,6,5,58,6,6,5,39,6,57,3,9,5,6,5,5,2,7,6,11,58,7,5,9,53,53,54,57,57,43,43,58,41,12,4,13,5,6,8,42,60,6,56,44,43,45,43,42,42,7,54,53,50,57,54,55,43,49,44,44,45,58,58,45,56,9,40,43,6,6,41,8,4,6,3,57,5,4,4,2,9,43,41,155,162,155,56,166,162,169,167,47,48,46,57,43,11,57,55,7,4,2,52,156,155,154,156,154,43,54,161,166,167,166,11,7,5,4,6,42,34,43,40,42,42,44,43,44,44,42,44,33,154,43,8,43,43,3,151,158,56,42,35,43,171,40,35,42,44,43,56,43,44,43,45,6,10,0,5,4,5,56,6,5,5,44,42,43,5,7,6,6,57,44,9,42,1,3,5,45,5,7,7,57,10,45,49,48,45,50,45,49,51,48,56,6,51,7,52,53,45,5,43,5,41,58,3,41,43,55,4,40,6,6,7,43,58,58,43,44,45,46,43,43,6,43,53
recG_37,57,56,54,51,52,53,53,50,51,51,50,42,56,42,3,5,10,59,5,5,4,40,5,58,6,8,4,5,6,4,5,6,5,10,59,6,4,8,55,56,55,58,58,41,41,59,40,11,3,12,4,5,7,41,62,5,57,42,41,43,41,40,40,8,53,52,51,58,53,54,42,50,42,42,43,59,57,43,57,8,41,41,5,5,39,7,3,7,8,58,4,7,5,7,10,41,42,153,160,153,57,164,162,167,168,48,49,47,58,41,10,58,56,6,7,7,51,156,153,152,156,152,45,55,159,164,164,164,10,8,4,3,5,40,35,43,40,42,42,44,43,44,44,42,44,34,155,41,7,41,41,8,151,156,57,40,36,41,170,41,36,40,42,41,57,41,42,41,43,7,9,5,0,5,6,57,5,6,4,42,40,41,4,6,5,5,58,42,8,40,4,2,4,47,4,6,6,58,9,47,51,50,47,52,47,51,53,50,57,5,53,6,53,52,44,4,41,4,39,59,6,39,43,56,9,41,5,1,6,41,59,59,41,42,43,45,41,41,5,41,52
recG_38,58,57,57,54,55,56,56,53,54,54,53,44,57,44,4,6,9,60,6,6,5,41,6,59,5,9,5,6,7,5,6,7,6,11,60,7,5,9,57,57,56,59,59,43,43,60,41,12,4,13,5,6,8,42,63,6,58,44,43,45,43,42,42,9,56,55,52,59,56,57,45,51,44,44,45,60,58,45,58,9,42,43,6,6,41,8,4,8,7,59,5,6,4,6,9,43,43,156,162,154,58,166,164,169,170,49,50,48,59,43,11,59,57,7,6,6,54,156,156,153,157,155,47,56,161,166,166,166,11,5,5,4,6,42,36,45,42,44,44,46,45,46,46,44,46,35,154,43,8,43,43,7,150,157,58,42,37,43,173,42,37,42,44,43,58,43,44,43,45,8,10,4,5,0,7,58,6,7,5,44,42,43,5,7,6,6,59,44,9,42,5,3,5,49,5,7,7,59,10,49,53,52,49,54,49,53,55,52,58,6,55,7,56,55,47,5,43,5,41,60,7,41,45,57,8,42,6,6,7,43,60,60,43,44,45,48,43,43,6,43,55
recG_39,53,52,54,51,52,53,53,48,47,47,46,45,52,45,5,7,10,55,7,7,6,38,7,54,2,10,4,7,8,6,5,8,7,12,55,8,6,10,56,54,51,54,54,44,44,55,40,13,5,14,6,5,9,41,60,7,53,45,44,46,44,43,43,10,53,52,49,54,53,54,40,48,45,45,46,55,55,46,53,10,39,44,7,7,42,9,5,1,8,54,6,3,5,7,12,44,38,152,161,155,53,166,162,169,165,46,47,45,54,44,12,54,52,8,3,7,51,158,152,153,156,151,44,51,161,166,167,166,12,10,6,5,7,43,33,46,41,43,43,43,44,45,43,43,43,32,155,44,9,44,44,8,150,158,55,43,34,44,170,37,34,43,45,44,53,44,45,44,46,9,11,5,6,7,0,53,7,8,6,45,43,44,6,8,7,7,54,45,8,43,4,4,6,46,6,8,8,54,9,46,50,49,46,51,46,50,52,49,53,7,52,8,53,52,44,6,44,6,42,55,2,42,42,52,9,39,7,7,8,44,55,55,44,45,46,45,44,44,7,44,52
recG_4,2,2,54,51,52,53,53,52,51,51,50,49,3,49,56,58,59,4,58,58,57,50,58,3,53,58,55,58,57,57,56,59,56,63,10,57,57,55,56,63,4,3,9,49,49,6,50,60,54,61,55,56,58,51,58,58,2,47,49,48,47,49,50,59,49,48,48,1,51,52,40,57,50,49,48,4,37,48,4,57,49,49,58,57,51,55,56,54,53,2,57,54,56,56,61,48,49,151,155,142,4,153,148,155,159,55,55,54,3,49,63,3,2,57,54,54,52,152,149,140,150,150,37,2,149,153,161,152,62,59,56,56,58,49,49,48,36,37,37,37,37,36,36,32,36,48,148,49,56,48,48,57,143,146,47,47,50,47,158,49,50,48,50,48,1,49,50,49,50,58,60,56,57,58,53,0,58,58,57,54,52,51,57,56,56,56,3,49,59,47,55,55,55,52,55,56,58,3,58,52,52,49,50,53,52,52,54,54,1,58,53,55,54,52,50,57,53,57,53,2,55,51,52,5,58,51,57,58,58,49,10,4,49,47,55,51,49,48,58,48,53
recG_40,58,57,57,54,55,56,56,53,54,54,53,42,57,42,4,6,11,60,6,6,5,41,6,59,7,9,5,6,7,5,6,7,6,11,60,7,5,9,57,57,56,59,59,41,41,60,41,12,4,13,5,6,8,42,61,6,58,42,41,43,41,40,40,9,54,55,52,59,56,57,43,49,42,42,43,60,58,43,58,9,42,41,6,6,39,8,4,8,9,59,5,8,6,8,11,41,43,153,160,153,58,163,163,166,167,47,48,46,59,41,11,59,57,7,8,8,54,156,153,152,156,152,47,56,158,163,165,163,11,9,5,4,6,40,36,43,42,44,44,46,44,46,46,44,46,35,153,41,8,41,41,9,149,156,58,40,37,41,170,42,37,40,42,41,58,41,42,41,43,8,10,6,5,6,7,58,0,7,5,44,42,43,5,7,6,6,59,42,9,40,5,3,5,49,5,7,7,59,10,49,53,52,49,54,49,53,55,52,58,6,55,7,56,55,47,5,43,5,41,60,7,41,45,57,10,42,6,6,7,41,60,60,41,42,45,48,41,41,6,41,55
recG_41,58,57,57,54,55,56,56,53,54,54,53,44,57,44,3,5,10,60,7,7,6,41,7,59,8,10,6,7,6,6,5,8,7,12,60,8,6,10,55,55,56,59,59,43,43,60,41,13,5,14,6,7,9,42,62,7,58,44,43,45,43,42,42,8,56,55,52,59,56,57,45,51,44,44,45,60,56,45,58,10,42,43,7,7,41,9,5,9,8,59,6,9,7,7,10,43,43,152,161,154,58,165,163,168,166,49,50,48,59,43,12,59,57,8,9,7,54,157,152,153,156,151,45,56,160,165,165,165,12,10,4,5,5,42,36,43,42,44,44,46,45,46,46,44,46,35,152,43,9,43,43,8,150,157,58,42,37,43,170,42,37,42,44,43,58,43,44,43,45,7,11,5,6,7,8,58,7,0,4,44,42,43,6,8,7,7,59,44,10,42,4,4,6,47,6,8,8,59,11,47,51,50,47,52,47,51,53,50,58,7,53,8,54,55,48,4,43,4,41,60,6,41,45,57,9,42,3,7,2,43,60,60,43,44,45,49,43,43,5,43,55
recG_42,57,56,56,53,54,55,55,52,53,53,52,43,56,43,1,3,10,59,5,5,4,40,5,58,6,8,4,5,6,2,5,6,5,10,57,6,4,8,54,55,55,58,58,42,42,59,39,11,3,12,4,5,7,40,60,5,57,43,42,44,42,41,41,8,53,54,49,58,55,56,44,49,43,43,44,59,53,44,57,8,41,42,5,5,40,7,3,7,8,58,4,7,5,7,10,42,42,153,161,154,57,164,162,167,168,47,48,46,58,42,10,58,56,6,7,7,53,157,153,153,156,152,44,55,159,164,166,164,10,8,2,3,1,41,35,44,39,41,41,43,42,43,43,41,43,34,152,42,7,42,42,8,150,157,55,41,36,42,170,41,36,41,43,42,57,42,43,42,44,7,9,5,4,5,6,57,5,4,0,41,41,42,4,6,5,5,58,43,8,41,4,2,2,48,4,6,4,58,9,48,52,51,48,53,48,52,54,51,57,5,54,6,55,54,44,2,42,2,40,59,6,40,42,56,9,41,3,5,4,42,59,59,42,43,42,45,42,42,3,42,54
